log_light_to_mass_ratio,log_Omega,log_prob
0.4117647058823528,1.2352941176470589,-82729.4375
0.47058823529411753,1.2352941176470589,-86438.8984375
0.5294117647058822,1.2352941176470589,-90028.6796875
0.588235294117647,1.2352941176470589,-92942.3203125
0.6470588235294117,1.2352941176470589,-94982.6953125
0.7058823529411764,1.2352941176470589,-96135.46875
0.7647058823529411,1.2352941176470589,-96475.7109375
0.8235294117647058,1.2352941176470589,-96399.8359375
0.8823529411764706,1.2352941176470589,-96061.4921875
0.9411764705882353,1.2352941176470589,-95405.1484375
1.0,1.2352941176470589,-94791.21875
-1.0,1.2647058823529411,-1953578.375
-0.9411764705882353,1.2647058823529411,-1705844.875
-0.8823529411764706,1.2647058823529411,-1458839.875
-0.8235294117647058,1.2647058823529411,-1214551.875
-0.7647058823529411,1.2647058823529411,-983878.6875
-0.7058823529411764,1.2647058823529411,-776406.875
-0.6470588235294118,1.2647058823529411,-596737.875
-0.5882352941176471,1.2647058823529411,-448923.53125
-0.5294117647058824,1.2647058823529411,-332268.5625
-0.47058823529411764,1.2647058823529411,-244091.484375
-0.4117647058823529,1.2647058823529411,-180155.78125
-0.3529411764705882,1.2647058823529411,-136358.125
-0.2941176470588236,1.2647058823529411,-107637.84375
-0.23529411764705888,1.2647058823529411,-89598.5859375
-0.17647058823529416,1.2647058823529411,-79090.3515625
-0.11764705882352944,1.2647058823529411,-73317.3671875
-0.05882352941176472,1.2647058823529411,-70867.359375
0.0,1.2647058823529411,-70354.046875
0.05882352941176472,1.2647058823529411,-70901.9453125
0.11764705882352944,1.2647058823529411,-72135.6171875
0.17647058823529416,1.2647058823529411,-73944.7109375
0.23529411764705888,1.2647058823529411,-76375.6640625
0.2941176470588236,1.2647058823529411,-79457.2421875
0.3529411764705883,1.2647058823529411,-83034.46875
0.4117647058823528,1.2647058823529411,-86954.09375
0.47058823529411753,1.2647058823529411,-90925.625
0.5294117647058822,1.2647058823529411,-94440.0234375
0.588235294117647,1.2647058823529411,-97238.4609375
0.6470588235294117,1.2647058823529411,-99006.375
0.7058823529411764,1.2647058823529411,-99680.8203125
0.7647058823529411,1.2647058823529411,-99612.953125
0.8235294117647058,1.2647058823529411,-98822.1640625
0.8823529411764706,1.2647058823529411,-97899.6796875
0.9411764705882353,1.2647058823529411,-97263.765625
1.0,1.2647058823529411,-96848.9296875
-1.0,1.2941176470588236,-1968898.375
-0.9411764705882353,1.2941176470588236,-1712848.875
-0.8823529411764706,1.2941176470588236,-1457050.25
-0.8235294117647058,1.2941176470588236,-1210580.125
-0.7647058823529411,1.2941176470588236,-979251.5
-0.7058823529411764,1.2941176470588236,-769518.4375
-0.6470588235294118,1.2941176470588236,-589525.25
-0.5882352941176471,1.2941176470588236,-440506.46875
-0.5294117647058824,1.2941176470588236,-322212.1875
-0.47058823529411764,1.2941176470588236,-232957.71875
-0.4117647058823529,1.2941176470588236,-169086.828125
-0.3529411764705882,1.2941176470588236,-125606.40625
-0.2941176470588236,1.2941176470588236,-97215.7734375
-0.23529411764705888,1.2941176470588236,-80041.828125
-0.17647058823529416,1.2941176470588236,-70438.0546875
-0.11764705882352944,1.2941176470588236,-65651.1875
-0.05882352941176472,1.2941176470588236,-63772.578125
0.0,1.2941176470588236,-63627.78515625
0.05882352941176472,1.2941176470588236,-64578.59765625
0.11764705882352944,1.2941176470588236,-66262.8203125
0.17647058823529416,1.2941176470588236,-68371.2421875
0.23529411764705888,1.2941176470588236,-70896.8984375
0.2941176470588236,1.2941176470588236,-73940.109375
0.3529411764705883,1.2941176470588236,-77454.4453125
0.4117647058823528,1.2941176470588236,-81164.3359375
0.47058823529411753,1.2941176470588236,-84817.375
0.5294117647058822,1.2941176470588236,-87934.5859375
0.588235294117647,1.2941176470588236,-90168.2109375
